session_id,date,subject,subject_b,device_mode,metric,electrode,roles,run,trial_idx,a_state,b_state,b_direction,speed_intent,steer_intent,steer_direction,clean_switch,is_blink,latency_ms,mean_alpha,mean_tbr,mean_ei,blink_count
G_s1_alpha_single_2026-08-19_1787129459,2026-08-19,G,,single,alpha,,speed,1,12,attention,rest,left,0.38849,0.527859,1,,0,0.864881,35.201095,5.21145,0.340058,0.0
G_s1_alpha_single_2026-08-19_1787129459,2026-08-19,G,,single,alpha,,speed,1,13,rest,rest,left,0.0,0.5,1,,0,0.964282,169.79166,13.415128,0.113509,0.0
G_s1_alpha_single_2026-08-19_1787129459,2026-08-19,G,,single,alpha,,speed,1,14,attention,rest,left,0.608458,0.605217,1,,0,0.83241,20.394187,4.131835,0.400389,0.0
G_s1_alpha_single_2026-08-19_1787129459,2026-08-19,G,,single,alpha,,speed,1,15,rest,rest,left,0.008033,0.5,1,,0,0.90431,72.671276,12.471195,0.152539,0.0
G_s1_alpha_single_2026-08-19_1787129459,2026-08-19,G,,single,alpha,,speed,1,16,attention,rest,left,0.704613,0.617627,1,,0,0.846143,16.645021,2.800151,0.385505,0.0
G_s1_alpha_single_2026-08-19_1787129459,2026-08-19,G,,single,alpha,,speed,1,17,rest,rest,left,0.0,0.5,1,,0,0.911,4508.430371,63.389793,0.046311,0.0
G_s1_alpha_single_2026-08-19_1787129459,2026-08-19,G,,single,alpha,,speed,1,18,attention,rest,left,0.206929,0.512869,1,,0,0.884385,46.546435,7.730837,0.150059,0.0
G_s1_alpha_single_2026-08-19_1787129459,2026-08-19,G,,single,alpha,,speed,1,19,rest,rest,left,0.017237,0.502368,1,,0,0.907575,457.385026,54.949349,0.072211,0.0
G_s2_tbr_single_2026-08-19_1787131088,2026-08-19,G,,single,tbr,,speed,1,0,attention,rest,left,0.366722,0.54205,1,,0,0.874634,35.086399,10.923363,0.385108,0.0
G_s2_tbr_single_2026-08-19_1787131088,2026-08-19,G,,single,tbr,,speed,1,1,rest,rest,left,0.0,0.5,1,,0,0.864951,2136.222241,18.601159,0.110888,0.0
G_s2_tbr_single_2026-08-19_1787131088,2026-08-19,G,,single,tbr,,speed,1,2,attention,rest,left,0.068244,0.5,1,,0,0.889725,28.671914,10.470993,0.252118,0.0
G_s2_tbr_single_2026-08-19_1787131088,2026-08-19,G,,single,tbr,,speed,1,3,rest,rest,left,0.0,0.5,1,,0,0.829051,21448.989168,36.061898,0.061827,0.0
G_s2_tbr_single_2026-08-19_1787131088,2026-08-19,G,,single,tbr,,speed,1,4,attention,rest,left,0.066063,0.500439,1,,0,0.814487,45.029253,9.187718,0.199841,0.0
G_s2_tbr_single_2026-08-19_1787131088,2026-08-19,G,,single,tbr,,speed,1,5,rest,rest,left,0.01194,0.5,1,,0,0.874619,68.950961,15.78403,0.198615,0.0
G_s2_tbr_single_2026-08-19_1787131088,2026-08-19,G,,single,tbr,,speed,1,6,attention,rest,left,0.062728,0.50014,1,,0,0.801595,41.870068,7.992912,0.211042,0.0
G_s2_tbr_single_2026-08-19_1787131088,2026-08-19,G,,single,tbr,,speed,1,7,rest,rest,left,0.015049,0.5,1,,0,0.84825,265.104592,22.624333,0.10279,0.0
G_s2_tbr_single_2026-08-19_1787131088,2026-08-19,G,,single,tbr,,speed,1,8,attention,rest,left,0.022041,0.5,1,,0,0.866675,43.095227,7.28694,0.182706,0.0
G_s2_tbr_single_2026-08-19_1787131088,2026-08-19,G,,single,tbr,,speed,1,9,rest,rest,left,0.020725,0.5,1,,0,0.809756,9414.640471,50.255965,0.067638,0.0
G_s2_tbr_single_2026-08-19_1787131088,2026-08-19,G,,single,tbr,,speed,1,10,attention,rest,left,0.082327,0.506496,1,,0,0.856366,432.467048,9.203761,0.243168,0.0
G_s2_tbr_single_2026-08-19_1787131088,2026-08-19,G,,single,tbr,,speed,1,11,rest,rest,left,0.0,0.5,1,,0,0.840333,144.812306,20.078287,0.077355,0.0
G_s2_tbr_single_2026-08-19_1787131088,2026-08-19,G,,single,tbr,,speed,1,12,attention,rest,left,0.030034,0.5,1,,0,0.845564,25.029744,5.300281,0.208781,0.0
G_s2_tbr_single_2026-08-19_1787131088,2026-08-19,G,,single,tbr,,speed,1,13,rest,rest,left,0.0,0.5,1,,0,0.856786,368.368303,27.048049,0.099308,0.0
G_s2_tbr_single_2026-08-19_1787131088,2026-08-19,G,,single,tbr,,speed,1,14,attention,rest,left,0.150366,0.505225,1,,0,0.899738,29.478528,4.753994,0.245947,0.0
G_s2_tbr_single_2026-08-19_1787131088,2026-08-19,G,,single,tbr,,speed,1,15,rest,rest,left,0.0,0.5,1,,0,0.852205,21785.912103,53.563174,0.059161,0.0
G_s2_tbr_single_2026-08-19_1787131088,2026-08-19,G,,single,tbr,,speed,1,16,attention,rest,left,0.315205,0.538479,1,,0,0.903154,32.109348,5.864349,0.356363,0.0
G_s2_tbr_single_2026-08-19_1787131088,2026-08-19,G,,single,tbr,,speed,1,17,rest,rest,left,0.0,0.5,1,,0,0.8599,175.091695,17.506419,0.112841,0.0
G_s2_tbr_single_2026-08-19_1787131088,2026-08-19,G,,single,tbr,,speed,1,18,attention,rest,left,0.312654,0.522875,1,,0,0.817333,24.302135,4.059617,0.368876,0.0
G_s2_tbr_single_2026-08-19_1787131088,2026-08-19,G,,single,tbr,,speed,1,19,rest,rest,left,0.0,0.5,1,,0,0.878513,414.46206,22.032463,0.065983,0.0
G_s3_alpha_single_2026-08-19_1787150186,2026-08-19,G,,single,alpha,,steering,1,0,rest,attention,left,0.824086,0.642582,-1,1,1,0.828524,525.186872,8.371279,0.249465,1.0
G_s3_alpha_single_2026-08-19_1787150186,2026-08-19,G,,single,alpha,,steering,1,1,rest,rest,right,0.200024,0.503282,-1,,0,0.840762,45.006328,15.921484,0.103821,0.0
G_s3_alpha_single_2026-08-19_1787150186,2026-08-19,G,,single,alpha,,steering,1,2,rest,attention,right,0.742762,0.635881,1,1,1,0.829385,27.840405,4.71478,0.294813,1.0
G_s3_alpha_single_2026-08-19_1787150186,2026-08-19,G,,single,alpha,,steering,1,3,rest,rest,left,0.056806,0.5,1,,1,0.839744,2241.825798,15.512172,0.093759,4.0
G_s3_alpha_single_2026-08-19_1787150186,2026-08-19,G,,single,alpha,,steering,1,4,rest,attention,left,0.580891,0.584469,-1,1,1,0.765881,37.982668,6.211452,0.186111,1.0
G_s3_alpha_single_2026-08-19_1787150186,2026-08-19,G,,single,alpha,,steering,1,5,rest,rest,right,0.027261,0.5,1,,1,0.806357,430.521225,22.629392,0.076026,6.0
G_s3_alpha_single_2026-08-19_1787150186,2026-08-19,G,,single,alpha,,steering,1,6,rest,attention,right,0.401118,0.560872,1,1,1,0.790436,121.664966,11.169765,0.193703,1.0
G_s3_alpha_single_2026-08-19_1787150186,2026-08-19,G,,single,alpha,,steering,1,7,rest,rest,left,0.106926,0.508129,1,,1,0.803923,511.437337,18.407051,0.090832,3.0
G_s3_alpha_single_2026-08-19_1787150186,2026-08-19,G,,single,alpha,,steering,1,8,rest,attention,left,0.435858,0.56585,-1,1,1,0.790628,55.055885,6.521066,0.209698,2.0
G_s3_alpha_single_2026-08-19_1787150186,2026-08-19,G,,single,alpha,,steering,1,9,rest,rest,right,0.061356,0.50033,-1,,1,0.821214,163.898322,12.877494,0.089906,4.0
G_s3_alpha_single_2026-08-19_1787150186,2026-08-19,G,,single,alpha,,steering,1,10,rest,attention,right,0.347821,0.5393,1,1,1,0.900231,98.99731,12.030935,0.252651,1.0
G_s3_alpha_single_2026-08-19_1787150186,2026-08-19,G,,single,alpha,,steering,1,11,rest,rest,left,7e-05,0.5,-1,,1,0.883103,366.290507,13.518195,0.102793,5.0
G_s3_alpha_single_2026-08-19_1787150186,2026-08-19,G,,single,alpha,,steering,1,12,rest,attention,left,0.390559,0.552261,-1,1,1,0.832976,1771.967092,9.44766,0.192506,2.0
G_s3_alpha_single_2026-08-19_1787150186,2026-08-19,G,,single,alpha,,steering,1,13,rest,rest,right,0.129019,0.506544,-1,,1,0.768357,1131.319997,15.133387,0.105681,6.0
G_s3_alpha_single_2026-08-19_1787150186,2026-08-19,G,,single,alpha,,steering,1,14,rest,attention,right,0.241259,0.50388,1,1,1,0.873462,44.749895,6.670325,0.184027,1.0
G_s3_alpha_single_2026-08-19_1787150186,2026-08-19,G,,single,alpha,,steering,1,15,rest,rest,left,0.035116,0.5,1,,1,0.771692,3127.526444,13.96471,0.100197,6.0
G_s3_alpha_single_2026-08-19_1787150186,2026-08-19,G,,single,alpha,,steering,1,16,rest,attention,left,0.14146,0.514375,-1,1,1,0.825905,1189.900951,12.84387,0.162567,1.0
G_s3_alpha_single_2026-08-19_1787150186,2026-08-19,G,,single,alpha,,steering,1,17,rest,rest,right,0.067409,0.5,1,,1,0.801233,6971.002729,20.360219,0.057833,7.0
G_s3_alpha_single_2026-08-19_1787150186,2026-08-19,G,,single,alpha,,steering,1,18,rest,attention,left,0.344356,0.549627,-1,1,1,0.799718,32.579008,8.22157,0.193573,1.0
G_s3_alpha_single_2026-08-19_1787150186,2026-08-19,G,,single,alpha,,steering,1,19,rest,rest,right,0.00567,0.5,-1,,1,0.773821,5094.875398,12.171529,0.09796,6.0
G_s4_tbr_single_2026-08-19_1787152096,2026-08-19,G,,single,tbr,,steering,1,0,rest,attention,left,0.675354,0.599621,-1,1,0,0.800846,14.101994,2.666311,0.357081,0.0
G_s4_tbr_single_2026-08-19_1787152096,2026-08-19,G,,single,tbr,,steering,1,1,rest,rest,right,0.318234,0.519594,1,,1,0.831846,224.1826,20.809839,0.198074,6.0
G_s4_tbr_single_2026-08-19_1787152096,2026-08-19,G,,single,tbr,,steering,1,2,rest,attention,right,0.459949,0.556017,1,0,1,0.829714,44.336898,3.567571,0.283305,2.0
G_s4_tbr_single_2026-08-19_1787152096,2026-08-19,G,,single,tbr,,steering,1,3,rest,rest,left,0.0,0.5,1,,1,0.803833,3765.078073,21.428565,0.091945,6.0
G_s4_tbr_single_2026-08-19_1787152096,2026-08-19,G,,single,tbr,,steering,1,4,rest,attention,left,0.438173,0.544165,-1,1,0,0.832692,20.530344,3.402931,0.270734,0.0
G_s4_tbr_single_2026-08-19_1787152096,2026-08-19,G,,single,tbr,,steering,1,5,rest,rest,right,0.405093,0.519774,1,,1,0.795821,29.205241,3.414184,0.221084,4.0
G_s4_tbr_single_2026-08-19_1787152096,2026-08-19,G,,single,tbr,,steering,1,6,rest,attention,right,0.259667,0.523174,1,1,1,0.832357,24.999231,7.227183,0.245482,1.0
G_s4_tbr_single_2026-08-19_1787152096,2026-08-19,G,,single,tbr,,steering,1,7,rest,rest,left,0.086016,0.5,1,,1,0.859976,90.814147,15.246036,0.217889,5.0
G_s4_tbr_single_2026-08-19_1787152096,2026-08-19,G,,single,tbr,,steering,1,8,rest,attention,left,0.069549,0.505287,-1,1,1,0.863744,367.766501,12.58364,0.183274,2.0
G_s4_tbr_single_2026-08-19_1787152096,2026-08-19,G,,single,tbr,,steering,1,9,rest,rest,right,0.091125,0.5,-1,,1,0.815974,139.026551,5.409531,0.218846,4.0
G_s4_tbr_single_2026-08-19_1787152096,2026-08-19,G,,single,tbr,,steering,1,10,rest,attention,right,0.384594,0.515041,1,0,1,0.848286,883.664485,10.83081,0.302739,5.0
G_s4_tbr_single_2026-08-19_1787152096,2026-08-19,G,,single,tbr,,steering,1,11,rest,rest,left,0.068623,0.5,1,,1,0.83731,51.24512,12.456693,0.15626,4.0
G_s4_tbr_single_2026-08-19_1787152096,2026-08-19,G,,single,tbr,,steering,1,12,rest,attention,left,0.368592,0.540938,-1,1,1,0.793615,56.547483,3.25301,0.307191,1.0
G_s4_tbr_single_2026-08-19_1787152096,2026-08-19,G,,single,tbr,,steering,1,13,rest,rest,right,0.354801,0.518561,-1,,1,0.802974,44.549001,3.96219,0.202051,2.0
G_s4_tbr_single_2026-08-19_1787152096,2026-08-19,G,,single,tbr,,steering,1,14,rest,attention,right,0.193083,0.520005,1,0,1,0.807262,12754.582195,18.312469,0.201944,3.0
G_s4_tbr_single_2026-08-19_1787152096,2026-08-19,G,,single,tbr,,steering,1,15,rest,rest,left,0.17163,0.515645,-1,,1,0.793881,64.059882,5.948581,0.203801,5.0
G_s4_tbr_single_2026-08-19_1787152096,2026-08-19,G,,single,tbr,,steering,1,16,rest,attention,left,0.066369,0.5,-1,1,0,0.812846,153.657177,21.74022,0.170797,0.0
G_s4_tbr_single_2026-08-19_1787152096,2026-08-19,G,,single,tbr,,steering,1,17,rest,rest,right,0.096689,0.500108,1,,1,0.817231,68.43823,6.204541,0.192483,3.0
G_s4_tbr_single_2026-08-19_1787152096,2026-08-19,G,,single,tbr,,steering,1,18,rest,attention,left,0.117625,0.500412,-1,0,1,0.569548,106.20241,11.031587,0.174883,3.0
G_s4_tbr_single_2026-08-19_1787152096,2026-08-19,G,,single,tbr,,steering,1,19,rest,rest,right,0.261106,0.503128,1,,1,0.574786,43.752403,4.079892,0.24828,4.0
